suburb,postcode,quarter,n_sales,median_price,median_price_per_sqm,n_outliers_excluded_candidate
ABBOTSBURY,2176,2013-10-01 00:00:00,3,620000.0,847.4576271186442,0
ABBOTSBURY,2176,2014-01-01 00:00:00,11,705000.0,1071.4285714285713,0
ABBOTSBURY,2176,2014-04-01 00:00:00,13,815000.0,1124.6251249583472,0
ABBOTSBURY,2176,2014-07-01 00:00:00,13,720000.0,970.873786407767,0
ABBOTSBURY,2176,2014-10-01 00:00:00,6,781500.0,1306.5745724923518,0
ABBOTSBURY,2176,2015-01-01 00:00:00,7,762000.0,1267.8868552412646,0
ABBOTSBURY,2176,2015-04-01 00:00:00,6,1247500.0,1248.093816566894,0
ABBOTSBURY,2176,2015-07-01 00:00:00,15,970000.0,1307.5393791099557,0
ABBOTSBURY,2176,2015-10-01 00:00:00,11,988500.0,1345.1377980865345,0
ABBOTSBURY,2176,2016-01-01 00:00:00,7,795000.0,1359.680928208847,0
ABBOTSBURY,2176,2016-04-01 00:00:00,6,740000.0,925.2056576706757,0
ABBOTSBURY,2176,2016-07-01 00:00:00,11,966000.0,1428.5714285714287,0
ABBOTSBURY,2176,2016-10-01 00:00:00,6,877500.0,1299.6919214970333,0
ABBOTSBURY,2176,2017-01-01 00:00:00,10,1016000.0,1375.6995534021617,0
ABBOTSBURY,2176,2017-04-01 00:00:00,9,1065000.0,1680.5959302325582,0
ABBOTSBURY,2176,2017-07-01 00:00:00,6,1123000.0,1477.1485696022833,0
ABBOTSBURY,2176,2017-10-01 00:00:00,10,937500.0,1400.1409364836406,0
ABBOTSBURY,2176,2018-01-01 00:00:00,4,1210000.0,1973.1370592149035,0
ABBOTSBURY,2176,2018-04-01 00:00:00,4,950000.0,1353.4169411776238,0
ABBOTSBURY,2176,2018-07-01 00:00:00,6,1068750.0,1388.126886966067,0
ABBOTSBURY,2176,2018-10-01 00:00:00,3,1270000.0,1285.0,0
ABBOTSBURY,2176,2019-01-01 00:00:00,4,811500.0,1283.8156489005694,0
ABBOTSBURY,2176,2019-04-01 00:00:00,7,845000.0,1234.6909712332667,0
ABBOTSBURY,2176,2019-07-01 00:00:00,6,884000.0,1438.3311337787432,0
ABBOTSBURY,2176,2020-01-01 00:00:00,10,980000.0,1436.9798113124111,0
ABBOTSBURY,2176,2020-04-01 00:00:00,6,1010000.0,1534.129914707718,0
ABBOTSBURY,2176,2020-07-01 00:00:00,4,980000.0,1449.229093578736,0
ABBOTSBURY,2176,2020-10-01 00:00:00,9,990000.0,1400.0,0
ABBOTSBURY,2176,2021-01-01 00:00:00,3,970000.0,1632.996632996633,0
ABBOTSBURY,2176,2021-04-01 00:00:00,7,1200000.0,1677.8122760926678,0
ABBOTSBURY,2176,2021-07-01 00:00:00,11,1197000.0,1985.4038812406702,0
ABBOTSBURY,2176,2021-10-01 00:00:00,13,1240000.0,1866.0031988626265,0
ABBOTSBURY,2176,2022-01-01 00:00:00,10,1550000.0,2464.3928035982008,0
ABBOTSBURY,2176,2022-04-01 00:00:00,8,1525000.0,2176.5983166751694,0
ABBOTSBURY,2176,2022-07-01 00:00:00,9,1430000.0,2215.558887223055,0
ABBOTSBURY,2176,2022-10-01 00:00:00,12,1687500.0,2226.4482557642664,0
ABBOTSBURY,2176,2023-01-01 00:00:00,10,1372500.0,2198.5841370810194,0
ABBOTSBURY,2176,2023-04-01 00:00:00,5,1451000.0,1916.7126309983453,0
ABBOTSBURY,2176,2023-07-01 00:00:00,5,1637000.0,2376.942064759692,0
ABBOTSBURY,2176,2023-10-01 00:00:00,12,1475000.0,2355.906962903409,0
ABBOTSBURY,2176,2024-01-01 00:00:00,8,1545000.0,2286.298624902528,0
ABBOTSBURY,2176,2024-04-01 00:00:00,6,1505000.0,2105.352714300243,0
ABBOTSBURY,2176,2024-07-01 00:00:00,9,1555000.0,2486.750917244191,0
ABBOTSBURY,2176,2024-10-01 00:00:00,4,1535000.0,2365.4018697865995,0
ABBOTSBURY,2176,2025-01-01 00:00:00,8,1535000.0,2415.535278391259,0
ABBOTSBURY,2176,2025-04-01 00:00:00,13,1653500.0,2357.0712136409225,0
ABBOTSBURY,2176,2025-07-01 00:00:00,7,1620000.0,2396.0578995996307,0
ABBOTSBURY,2176,2025-10-01 00:00:00,12,1909000.0,2890.494410589209,0
ABBOTSBURY,2176,2026-01-01 00:00:00,10,1820000.0,2696.120005127852,0
ABBOTSBURY,2176,2026-04-01 00:00:00,7,1900000.0,2977.468755500792,0
ABBOTSFORD,2046,2013-10-01 00:00:00,11,1145000.0,3368.2148660847934,0
ABBOTSFORD,2046,2014-01-01 00:00:00,26,840000.0,3526.043086992092,0
ABBOTSFORD,2046,2014-04-01 00:00:00,27,820000.0,3359.53625225067,0
ABBOTSFORD,2046,2014-07-01 00:00:00,25,910000.0,4253.040471941093,0
ABBOTSFORD,2046,2014-10-01 00:00:00,33,1225000.0,3815.205327413985,0
ABBOTSFORD,2046,2015-01-01 00:00:00,20,1390250.0,4202.565041642929,0
ABBOTSFORD,2046,2015-04-01 00:00:00,34,889250.0,4653.733166574561,0
ABBOTSFORD,2046,2015-07-01 00:00:00,29,1450000.0,4692.122137815416,0
ABBOTSFORD,2046,2015-10-01 00:00:00,35,1230000.0,4850.746268656717,0
ABBOTSFORD,2046,2016-01-01 00:00:00,22,1640000.0,5316.34446397188,0
ABBOTSFORD,2046,2016-04-01 00:00:00,24,1397500.0,4323.0704344158585,0
ABBOTSFORD,2046,2016-07-01 00:00:00,20,1115000.0,3741.1971830985917,0
ABBOTSFORD,2046,2016-10-01 00:00:00,22,1072500.0,6573.371779233562,0
ABBOTSFORD,2046,2017-01-01 00:00:00,19,1425000.0,3793.7937937937936,0
ABBOTSFORD,2046,2017-04-01 00:00:00,19,1350000.0,4388.3984867591425,0
ABBOTSFORD,2046,2017-07-01 00:00:00,24,1420000.0,4217.2523961661345,0
ABBOTSFORD,2046,2017-10-01 00:00:00,25,1550000.0,4308.961723584689,0
ABBOTSFORD,2046,2018-01-01 00:00:00,22,1427500.0,4407.940491331168,0
ABBOTSFORD,2046,2018-04-01 00:00:00,19,1660000.0,4946.707764516776,0
ABBOTSFORD,2046,2018-07-01 00:00:00,15,1292500.0,7630.351844001695,0
ABBOTSFORD,2046,2018-10-01 00:00:00,21,1175000.0,4248.169272747162,0
ABBOTSFORD,2046,2019-01-01 00:00:00,8,1082500.0,,0
ABBOTSFORD,2046,2019-04-01 00:00:00,13,1090000.0,3855.838841674536,0
ABBOTSFORD,2046,2019-07-01 00:00:00,22,1200000.0,5857.142857142857,0
ABBOTSFORD,2046,2019-10-01 00:00:00,24,1299000.0,5453.172205438066,0
ABBOTSFORD,2046,2020-01-01 00:00:00,13,1750000.0,5246.554520174676,0
ABBOTSFORD,2046,2020-04-01 00:00:00,22,1437500.0,5980.407047387606,0
ABBOTSFORD,2046,2020-07-01 00:00:00,14,1127500.0,5607.62218768612,0
ABBOTSFORD,2046,2020-10-01 00:00:00,26,1292500.0,4403.695541034596,0
ABBOTSFORD,2046,2021-01-01 00:00:00,15,1315000.0,3922.282617369443,0
ABBOTSFORD,2046,2021-04-01 00:00:00,37,1500000.0,6453.851600408172,0
ABBOTSFORD,2046,2021-07-01 00:00:00,41,1850000.0,7190.5114899925875,0
ABBOTSFORD,2046,2021-10-01 00:00:00,30,2046000.0,7222.222222222223,0
ABBOTSFORD,2046,2022-01-01 00:00:00,25,2085000.0,8287.245272435262,0
ABBOTSFORD,2046,2022-04-01 00:00:00,23,1590000.0,6537.359271564674,0
ABBOTSFORD,2046,2022-07-01 00:00:00,21,1700000.0,6473.611385649338,0
ABBOTSFORD,2046,2022-10-01 00:00:00,29,1200000.0,9205.425108293814,0
ABBOTSFORD,2046,2023-01-01 00:00:00,18,1262500.0,5757.4916759156495,0
ABBOTSFORD,2046,2023-04-01 00:00:00,21,1740000.0,5799.2845038599135,0
ABBOTSFORD,2046,2023-07-01 00:00:00,23,1800000.0,8648.381517173215,0
ABBOTSFORD,2046,2023-10-01 00:00:00,29,2430000.0,7801.498306541387,0
ABBOTSFORD,2046,2024-01-01 00:00:00,20,1662500.0,8267.433501078362,0
ABBOTSFORD,2046,2024-04-01 00:00:00,23,1875000.0,8334.66258141003,0
ABBOTSFORD,2046,2024-07-01 00:00:00,33,1720000.0,7102.653444116859,0
ABBOTSFORD,2046,2024-10-01 00:00:00,39,1535000.0,8065.0902618866,0
ABBOTSFORD,2046,2025-01-01 00:00:00,16,1390000.0,8610.866838544105,0
ABBOTSFORD,2046,2025-04-01 00:00:00,23,1400000.0,8222.222222222223,0
ABBOTSFORD,2046,2025-07-01 00:00:00,24,1670000.0,9070.121951219513,0
ABBOTSFORD,2046,2025-10-01 00:00:00,24,2687500.0,6816.066618118433,0
ABBOTSFORD,2046,2026-01-01 00:00:00,22,1437500.0,9292.210359826018,0
ABBOTSFORD,2046,2026-04-01 00:00:00,27,1600000.0,8677.723000396929,0
ABBOTSFORD,2046,2026-07-01 00:00:00,23,1615000.0,8440.474265437402,0
ABERCROMBIE,2795,2014-01-01 00:00:00,6,442500.0,362.4382207578254,0
ABERCROMBIE,2795,2014-10-01 00:00:00,7,424000.0,463.8031861262352,0
ABERCROMBIE,2795,2015-01-01 00:00:00,4,420000.0,481.9133192389006,0
ABERCROMBIE,2795,2015-10-01 00:00:00,8,505000.0,452.48849189743,0
ABERCROMBIE,2795,2016-01-01 00:00:00,5,432500.0,421.4351481697953,0
ABERCROMBIE,2795,2016-04-01 00:00:00,11,470000.0,455.3492484526967,0
ABERCROMBIE,2795,2016-07-01 00:00:00,4,370500.0,380.3627453669908,0
ABERCROMBIE,2795,2016-10-01 00:00:00,8,420000.0,450.88891010423595,0
ABERCROMBIE,2795,2017-01-01 00:00:00,6,487500.0,533.7670534953954,0
ABERCROMBIE,2795,2017-04-01 00:00:00,4,507500.0,468.9632058474439,0
ABERCROMBIE,2795,2017-07-01 00:00:00,4,434000.0,525.327236266492,0
ABERCROMBIE,2795,2017-10-01 00:00:00,3,525000.0,573.6935433399394,0
ABERCROMBIE,2795,2018-01-01 00:00:00,5,425000.0,459.12235645106773,0
ABERCROMBIE,2795,2018-04-01 00:00:00,9,490000.0,519.7486535008977,0
ABERCROMBIE,2795,2018-07-01 00:00:00,5,459000.0,481.67848699763596,0
ABERCROMBIE,2795,2018-10-01 00:00:00,4,501500.0,500.36941351576036,0
ABERCROMBIE,2795,2019-01-01 00:00:00,3,505000.0,533.3998005982054,0
ABERCROMBIE,2795,2019-04-01 00:00:00,6,514000.0,479.1,0
ABERCROMBIE,2795,2019-07-01 00:00:00,6,425000.0,432.5700177164612,0
ABERCROMBIE,2795,2020-01-01 00:00:00,3,617000.0,530.9810671256455,0
ABERCROMBIE,2795,2020-04-01 00:00:00,6,542500.0,485.9952536124074,0
ABERCROMBIE,2795,2020-07-01 00:00:00,7,415000.0,603.4300232902816,0
ABERCROMBIE,2795,2020-10-01 00:00:00,4,695200.0,679.530446255945,0
ABERCROMBIE,2795,2021-04-01 00:00:00,6,652500.0,652.2560932441129,0
ABERCROMBIE,2795,2021-07-01 00:00:00,9,655000.0,629.8076923076923,0
ABERCROMBIE,2795,2021-10-01 00:00:00,5,670000.0,658.4362139917696,0
ABERCROMBIE,2795,2022-04-01 00:00:00,6,876000.0,824.8775047535469,0
ABERCROMBIE,2795,2022-07-01 00:00:00,7,825000.0,914.1725864679165,0
ABERCROMBIE,2795,2022-10-01 00:00:00,4,867500.0,720.7338306552497,0
ABERCROMBIE,2795,2023-01-01 00:00:00,3,720000.0,830.2411873840446,0
ABERCROMBIE,2795,2023-04-01 00:00:00,3,645000.0,685.9756097560976,0
ABERCROMBIE,2795,2023-07-01 00:00:00,7,650000.0,746.0117066452427,0
ABERCROMBIE,2795,2024-07-01 00:00:00,7,785000.0,798.563605538091,0
ABERCROMBIE,2795,2024-10-01 00:00:00,3,692000.0,618.837843507447,0
ABERCROMBIE,2795,2025-04-01 00:00:00,4,820000.0,831.3636883184743,0
ABERCROMBIE,2795,2025-07-01 00:00:00,3,730000.0,695.2380952380952,0
ABERCROMBIE,2795,2025-10-01 00:00:00,9,859000.0,888.1306865177833,0
ABERCROMBIE,2795,2026-01-01 00:00:00,8,754750.0,811.2862692290066,0
ABERCROMBIE,2795,2026-04-01 00:00:00,5,950000.0,1079.136690647482,0
ABERDARE,2325,2013-10-01 00:00:00,3,270000.0,267.06231454005933,0
ABERDARE,2325,2014-01-01 00:00:00,9,248000.0,452.158053494413,0
ABERDARE,2325,2014-04-01 00:00:00,9,210000.0,337.4917870701745,0
ABERDARE,2325,2014-07-01 00:00:00,9,275000.0,276.726327545141,0
ABERDARE,2325,2014-10-01 00:00:00,23,239000.0,356.8804563920823,0
ABERDARE,2325,2015-01-01 00:00:00,14,242500.0,293.3872573933406,0
ABERDARE,2325,2015-04-01 00:00:00,16,250000.0,356.08308605341244,0
ABERDARE,2325,2015-07-01 00:00:00,24,282500.0,331.0540651913945,0
ABERDARE,2325,2015-10-01 00:00:00,12,277000.0,334.68153481187244,0
ABERDARE,2325,2016-01-01 00:00:00,11,290000.0,305.11883687699446,0
ABERDARE,2325,2016-04-01 00:00:00,20,261000.0,301.97628458498025,0
ABERDARE,2325,2016-07-01 00:00:00,10,284000.0,321.3578540734102,0
ABERDARE,2325,2016-10-01 00:00:00,14,256500.0,483.5856103793985,0
ABERDARE,2325,2017-01-01 00:00:00,8,332500.0,356.9664031620553,0
ABERDARE,2325,2017-04-01 00:00:00,13,319000.0,434.7826086956522,0
ABERDARE,2325,2017-07-01 00:00:00,16,315000.0,453.10159176624325,0
ABERDARE,2325,2017-10-01 00:00:00,25,325000.0,459.56336538746626,0
ABERDARE,2325,2018-01-01 00:00:00,16,307500.0,469.2515274234453,0
ABERDARE,2325,2018-04-01 00:00:00,19,280000.0,370.55335968379444,0
ABERDARE,2325,2018-07-01 00:00:00,12,371000.0,417.67676767676767,0
ABERDARE,2325,2018-10-01 00:00:00,11,385000.0,387.87905383659137,0
ABERDARE,2325,2019-01-01 00:00:00,10,376500.0,525.1986125690869,0
ABERDARE,2325,2019-04-01 00:00:00,9,340000.0,499.38403936193174,0
ABERDARE,2325,2019-07-01 00:00:00,11,360000.0,400.2275120892959,0
ABERDARE,2325,2019-10-01 00:00:00,10,337500.0,556.8227559372066,0
ABERDARE,2325,2020-01-01 00:00:00,3,285000.0,636.7772084332324,0
ABERDARE,2325,2020-04-01 00:00:00,15,325000.0,400.7820136852395,0
ABERDARE,2325,2020-07-01 00:00:00,9,370000.0,422.4308300395257,0
ABERDARE,2325,2020-10-01 00:00:00,22,370000.0,398.9956546271052,0
ABERDARE,2325,2021-01-01 00:00:00,19,360000.0,658.701238262558,0
ABERDARE,2325,2021-04-01 00:00:00,20,380000.0,494.19322955275516,0
ABERDARE,2325,2021-07-01 00:00:00,21,475000.0,641.5038042667463,0
ABERDARE,2325,2021-10-01 00:00:00,32,457500.0,663.8250771106295,0
ABERDARE,2325,2022-01-01 00:00:00,13,735500.0,730.6336857319568,0
ABERDARE,2325,2022-04-01 00:00:00,23,495000.0,1025.3433933062488,0
ABERDARE,2325,2022-07-01 00:00:00,18,595000.0,741.1067193675889,0
ABERDARE,2325,2022-10-01 00:00:00,11,675000.0,684.3445693571531,0
ABERDARE,2325,2023-01-01 00:00:00,6,527500.0,617.673906987847,0
ABERDARE,2325,2023-04-01 00:00:00,14,528500.0,597.6863753213368,0
ABERDARE,2325,2023-07-01 00:00:00,12,601000.0,854.2246982358403,0
ABERDARE,2325,2023-10-01 00:00:00,10,519500.0,591.897233201581,0
ABERDARE,2325,2024-01-01 00:00:00,9,575000.0,662.7101879327398,0
ABERDARE,2325,2024-04-01 00:00:00,14,514000.0,888.7096884289094,0
ABERDARE,2325,2024-07-01 00:00:00,11,550000.0,605.2890354536661,0
ABERDARE,2325,2024-10-01 00:00:00,21,570000.0,830.0395256916996,0
ABERDARE,2325,2025-01-01 00:00:00,9,580000.0,825.3301320528211,0
ABERDARE,2325,2025-04-01 00:00:00,13,642500.0,751.1143176225255,0
ABERDARE,2325,2025-07-01 00:00:00,18,660000.0,682.3683677822585,0
ABERDARE,2325,2025-10-01 00:00:00,23,715000.0,822.6969418186021,0
ABERDARE,2325,2026-01-01 00:00:00,14,692000.0,984.1740850642927,0
ABERDARE,2325,2026-04-01 00:00:00,23,740000.0,909.4847959665983,0
ABERDARE,2325,2026-07-01 00:00:00,9,850000.0,989.1196834817013,0
ABERDEEN,2336,2014-01-01 00:00:00,3,415000.0,205.1408798813643,0
ABERDEEN,2336,2014-04-01 00:00:00,13,285000.0,260.1081411289003,0
ABERDEEN,2336,2014-07-01 00:00:00,6,291000.0,187.02064896755164,0
ABERDEEN,2336,2014-10-01 00:00:00,9,240000.0,272.3735408560311,0
ABERDEEN,2336,2015-01-01 00:00:00,5,243000.0,247.84609937448366,0
ABERDEEN,2336,2015-04-01 00:00:00,6,270000.0,230.54755043227667,0
ABERDEEN,2336,2015-07-01 00:00:00,3,160000.0,230.01725129384704,0
ABERDEEN,2336,2015-10-01 00:00:00,5,320000.0,287.60141460370295,0
ABERDEEN,2336,2016-01-01 00:00:00,5,210000.0,187.37110947995424,0
ABERDEEN,2336,2016-04-01 00:00:00,8,295000.0,214.3600155325425,0
ABERDEEN,2336,2016-07-01 00:00:00,7,262500.0,230.98330241187384,0
ABERDEEN,2336,2016-10-01 00:00:00,12,276000.0,346.569976076555,0
ABERDEEN,2336,2017-01-01 00:00:00,7,228000.0,132.73727647867952,0
ABERDEEN,2336,2017-04-01 00:00:00,6,259250.0,295.4507755836528,0
ABERDEEN,2336,2017-07-01 00:00:00,15,255000.0,265.3095869982559,0
ABERDEEN,2336,2017-10-01 00:00:00,15,315000.0,253.61217890048204,0
ABERDEEN,2336,2018-01-01 00:00:00,10,240000.0,199.54263654343526,0
ABERDEEN,2336,2018-04-01 00:00:00,9,270000.0,243.2843385707045,0
ABERDEEN,2336,2018-07-01 00:00:00,9,315000.0,329.3562018394233,0
ABERDEEN,2336,2018-10-01 00:00:00,7,270000.0,354.87959442332067,0
ABERDEEN,2336,2019-01-01 00:00:00,8,316487.5,160.7445008460237,0
ABERDEEN,2336,2019-04-01 00:00:00,8,270500.0,270.70748730964465,0
ABERDEEN,2336,2019-07-01 00:00:00,12,275000.0,218.34061135371178,0
ABERDEEN,2336,2019-10-01 00:00:00,9,365000.0,280.47301394784716,0
ABERDEEN,2336,2020-01-01 00:00:00,3,290000.0,365.7921291624622,0
ABERDEEN,2336,2020-04-01 00:00:00,11,362000.0,243.54159958075252,0
ABERDEEN,2336,2020-07-01 00:00:00,16,317500.0,294.47613170783234,0
ABERDEEN,2336,2020-10-01 00:00:00,16,325000.0,328.3102766798419,0
ABERDEEN,2336,2021-01-01 00:00:00,14,362500.0,402.6577326149359,0
ABERDEEN,2336,2021-04-01 00:00:00,18,330000.0,325.1689189189189,0
ABERDEEN,2336,2021-07-01 00:00:00,16,345000.0,158.18091942659416,0
ABERDEEN,2336,2021-10-01 00:00:00,14,375000.0,476.99004975124376,0
ABERDEEN,2336,2022-01-01 00:00:00,17,420000.0,390.69767441860466,0
ABERDEEN,2336,2022-04-01 00:00:00,21,430000.0,395.25691699604744,0
ABERDEEN,2336,2022-07-01 00:00:00,16,542500.0,409.8494014555721,0
ABERDEEN,2336,2022-10-01 00:00:00,14,445000.0,436.0078927831829,0
ABERDEEN,2336,2023-01-01 00:00:00,9,422000.0,407.33590733590734,0
ABERDEEN,2336,2023-04-01 00:00:00,11,412500.0,485.6418918918919,0
ABERDEEN,2336,2023-07-01 00:00:00,8,475000.0,361.29112806474234,0
ABERDEEN,2336,2023-10-01 00:00:00,5,542500.0,653.0242035684112,0
ABERDEEN,2336,2024-01-01 00:00:00,14,447500.0,621.5040397762585,0
ABERDEEN,2336,2024-04-01 00:00:00,17,535000.0,397.0223325062035,0
ABERDEEN,2336,2024-07-01 00:00:00,11,462500.0,434.7826086956522,0
ABERDEEN,2336,2024-10-01 00:00:00,6,280000.0,289.93147074327885,0
ABERDEEN,2336,2025-01-01 00:00:00,10,532500.0,411.635861997388,0
ABERDEEN,2336,2025-04-01 00:00:00,9,650000.0,407.955124936257,0
ABERDEEN,2336,2025-07-01 00:00:00,10,615000.0,566.8722382324688,0
ABERDEEN,2336,2025-10-01 00:00:00,15,600000.0,613.9804100356266,0
ABERDEEN,2336,2026-01-01 00:00:00,11,630000.0,483.22683706070285,0
ABERDEEN,2336,2026-04-01 00:00:00,13,640000.0,663.6862980545197,0
ABERDEEN,2336,2026-07-01 00:00:00,7,800000.0,591.931216931217,0
ABERGLASSLYN,2320,2013-10-01 00:00:00,6,436550.0,662.5958165519033,0
ABERGLASSLYN,2320,2014-01-01 00:00:00,21,429900.0,714.3564356435644,0
ABERGLASSLYN,2320,2014-04-01 00:00:00,25,440000.0,545.9057071960298,0
ABERGLASSLYN,2320,2014-07-01 00:00:00,41,414000.0,661.6005537815013,0
ABERGLASSLYN,2320,2014-10-01 00:00:00,30,447450.0,574.1130226114743,0
ABERGLASSLYN,2320,2015-01-01 00:00:00,20,430000.0,518.381959384097,0
ABERGLASSLYN,2320,2015-04-01 00:00:00,36,420000.0,650.4257332071901,0
ABERGLASSLYN,2320,2015-07-01 00:00:00,27,392695.0,759.2592592592592,0
ABERGLASSLYN,2320,2015-10-01 00:00:00,23,394000.0,588.9113330003455,0
ABERGLASSLYN,2320,2016-01-01 00:00:00,36,426500.0,661.1865618298785,0
ABERGLASSLYN,2320,2016-04-01 00:00:00,45,449900.0,670.510929328148,0
ABERGLASSLYN,2320,2016-07-01 00:00:00,40,447000.0,685.3676734366658,0
ABERGLASSLYN,2320,2016-10-01 00:00:00,31,438000.0,759.4763964116548,0
ABERGLASSLYN,2320,2017-01-01 00:00:00,27,440000.0,709.0909090909091,0
ABERGLASSLYN,2320,2017-04-01 00:00:00,33,408000.0,692.7044952100221,0
ABERGLASSLYN,2320,2017-07-01 00:00:00,31,443000.0,730.4830534670484,0
ABERGLASSLYN,2320,2017-10-01 00:00:00,41,437000.0,668.6783343391671,0
ABERGLASSLYN,2320,2018-01-01 00:00:00,37,470000.0,715.7538355104383,0
ABERGLASSLYN,2320,2018-04-01 00:00:00,49,465000.0,757.2115384615385,0
ABERGLASSLYN,2320,2018-07-01 00:00:00,49,470000.0,821.9178082191781,0
ABERGLASSLYN,2320,2018-10-01 00:00:00,36,484250.0,823.5294117647059,0
ABERGLASSLYN,2320,2019-01-01 00:00:00,20,471500.0,826.3532320525046,0
ABERGLASSLYN,2320,2019-04-01 00:00:00,45,420000.0,615.0330802362239,0
ABERGLASSLYN,2320,2019-07-01 00:00:00,29,473000.0,628.9592760180996,0
ABERGLASSLYN,2320,2019-10-01 00:00:00,39,489000.0,700.9473587601472,0
ABERGLASSLYN,2320,2020-01-01 00:00:00,43,455000.0,757.2889057175313,0
ABERGLASSLYN,2320,2020-04-01 00:00:00,32,523950.0,874.9574078265221,0
ABERGLASSLYN,2320,2020-07-01 00:00:00,35,515000.0,932.7784134079534,0
ABERGLASSLYN,2320,2020-10-01 00:00:00,62,536360.0,894.129873537388,0
ABERGLASSLYN,2320,2021-01-01 00:00:00,45,500000.0,773.2970850324724,0
ABERGLASSLYN,2320,2021-04-01 00:00:00,59,600000.0,1021.5118215118215,0
ABERGLASSLYN,2320,2021-07-01 00:00:00,45,610000.0,1018.1695039465621,0
ABERGLASSLYN,2320,2021-10-01 00:00:00,59,680000.0,1226.382227119523,0
ABERGLASSLYN,2320,2022-01-01 00:00:00,39,737000.0,1221.698416784657,0
ABERGLASSLYN,2320,2022-04-01 00:00:00,32,746000.0,1172.0581340834506,0
ABERGLASSLYN,2320,2022-07-01 00:00:00,30,732000.0,1093.2315523993725,0
ABERGLASSLYN,2320,2022-10-01 00:00:00,30,723000.0,1167.7072814478784,0
ABERGLASSLYN,2320,2023-01-01 00:00:00,19,727500.0,1253.3933475988401,0
ABERGLASSLYN,2320,2023-04-01 00:00:00,36,707500.0,1077.9877561884482,0
ABERGLASSLYN,2320,2023-07-01 00:00:00,35,665000.0,1496.6712712482254,0
ABERGLASSLYN,2320,2023-10-01 00:00:00,31,750000.0,1121.2241129138636,0
ABERGLASSLYN,2320,2024-01-01 00:00:00,25,750000.0,1148.369315571888,0
ABERGLASSLYN,2320,2024-04-01 00:00:00,36,722500.0,1163.8545815340049,0
ABERGLASSLYN,2320,2024-07-01 00:00:00,48,739500.0,1348.1934208161065,0
ABERGLASSLYN,2320,2024-10-01 00:00:00,31,770000.0,1273.5042735042734,0
ABERGLASSLYN,2320,2025-01-01 00:00:00,25,750000.0,1147.7673776277427,0
ABERGLASSLYN,2320,2025-04-01 00:00:00,47,750000.0,1218.75,0
ABERGLASSLYN,2320,2025-07-01 00:00:00,30,821500.0,1239.0402606748762,0
ABERGLASSLYN,2320,2025-10-01 00:00:00,39,818000.0,1383.587786259542,0
ABERGLASSLYN,2320,2026-01-01 00:00:00,32,864000.0,1402.3348519362187,0
ABERGLASSLYN,2320,2026-04-01 00:00:00,31,885000.0,1427.813874168452,0
ABERGLASSLYN,2320,2026-07-01 00:00:00,30,827500.0,1595.9444235824258,0
ABERMAIN,2326,2014-01-01 00:00:00,6,292500.0,330.53359683794463,0
ABERMAIN,2326,2014-04-01 00:00:00,11,215000.0,276.26579028448185,0
ABERMAIN,2326,2014-07-01 00:00:00,13,257000.0,255.49877804932237,0
ABERMAIN,2326,2014-10-01 00:00:00,10,260000.0,319.9479973942539,0
ABERMAIN,2326,2015-01-01 00:00:00,10,258500.0,287.85688694513425,0
ABERMAIN,2326,2015-04-01 00:00:00,14,311500.0,356.8251498000977,0
ABERMAIN,2326,2015-07-01 00:00:00,14,292500.0,301.66112956810633,0
ABERMAIN,2326,2015-10-01 00:00:00,10,257250.0,279.1068580542265,0
ABERMAIN,2326,2016-01-01 00:00:00,8,210000.0,342.1627705103359,0
ABERMAIN,2326,2016-04-01 00:00:00,12,279500.0,342.0194346191996,0
ABERMAIN,2326,2016-07-01 00:00:00,14,307500.0,299.40711462450594,0
ABERMAIN,2326,2016-10-01 00:00:00,21,295000.0,332.9339562466599,0
ABERMAIN,2326,2017-01-01 00:00:00,13,295000.0,285.140562248996,0
ABERMAIN,2326,2017-04-01 00:00:00,16,299700.0,351.1252222187233,0
ABERMAIN,2326,2017-07-01 00:00:00,19,330000.0,321.85140063383443,0
ABERMAIN,2326,2017-10-01 00:00:00,11,312000.0,486.50345421176326,0
ABERMAIN,2326,2018-01-01 00:00:00,9,355000.0,333.5703126371408,0
ABERMAIN,2326,2018-04-01 00:00:00,6,399000.0,480.276334910577,0
ABERMAIN,2326,2018-07-01 00:00:00,9,365000.0,490.306999367629,0
ABERMAIN,2326,2018-10-01 00:00:00,10,301500.0,501.768069160653,0
ABERMAIN,2326,2019-01-01 00:00:00,5,340000.0,336.02482630481404,0
ABERMAIN,2326,2019-04-01 00:00:00,7,270000.0,370.31733950569566,0
ABERMAIN,2326,2019-07-01 00:00:00,15,326000.0,245.2153110047847,0
ABERMAIN,2326,2019-10-01 00:00:00,11,385000.0,489.2483149474077,0
ABERMAIN,2326,2020-01-01 00:00:00,13,390000.0,374.56885049860153,0
ABERMAIN,2326,2020-04-01 00:00:00,9,402000.0,416.7694204685573,0
ABERMAIN,2326,2020-07-01 00:00:00,19,325000.0,263.28218010604974,0
ABERMAIN,2326,2020-10-01 00:00:00,13,345000.0,371.1672942442173,0
ABERMAIN,2326,2021-01-01 00:00:00,14,363750.0,519.3120539353073,0
ABERMAIN,2326,2021-04-01 00:00:00,10,375000.0,438.6105114348643,0
ABERMAIN,2326,2021-07-01 00:00:00,11,405000.0,553.136401082735,0
ABERMAIN,2326,2021-10-01 00:00:00,16,526000.0,555.7207037541218,0
