suburb,region,origin_idx,horizon,actual,naive,seasonal_naive,sarima
BERKELEY,rest_nsw,40,1,0.1739130434782687,-2.871621621621623,-4.107074362195973,-0.1686520223361212
BERKELEY,rest_nsw,40,2,5.902777777777768,-2.871621621621623,-4.107074362195973,0.46328475500837724
BERKELEY,rest_nsw,40,3,5.245901639344264,-2.871621621621623,-4.107074362195973,1.0960680383640142
BERKELEY,rest_nsw,40,4,-3.205607476635519,-2.871621621621623,-4.107074362195973,-0.6736195865968598
BERKELEY,rest_nsw,44,1,-0.5503524186540543,-3.205607476635519,0.1739130434782687,0.6322791881728029
BERKELEY,rest_nsw,44,2,1.7799352750809128,-3.205607476635519,0.1739130434782687,0.666887824936958
BERKELEY,rest_nsw,44,3,1.748807631160565,-3.205607476635519,0.1739130434782687,1.2863519908283065
BERKELEY,rest_nsw,44,4,2.499999999999991,-3.205607476635519,0.1739130434782687,-0.8195809556068774
BERKELEY VALE,rest_nsw,28,1,11.475409836065564,0.660066006600668,-22.32142857142857,-5.656339748912764
BERKELEY VALE,rest_nsw,28,2,9.926470588235304,0.660066006600668,-22.32142857142857,9.590061454300361
BERKELEY VALE,rest_nsw,28,3,7.0234113712374535,0.660066006600668,-22.32142857142857,0.2520820880823353
BERKELEY VALE,rest_nsw,28,4,4.62499999999999,0.660066006600668,-22.32142857142857,0.16697080962168606
BERKELEY VALE,rest_nsw,32,1,2.7479091995221028,4.62499999999999,11.475409836065564,0.9778939592711647
BERKELEY VALE,rest_nsw,32,2,9.302325581395344,4.62499999999999,11.475409836065564,2.539843734239256
BERKELEY VALE,rest_nsw,32,3,-9.840425531914898,4.62499999999999,11.475409836065564,1.353162971295216
BERKELEY VALE,rest_nsw,32,4,-9.734513274336289,4.62499999999999,11.475409836065564,1.018996043055874
BERKELEY VALE,rest_nsw,36,1,3.0718954248365904,-9.734513274336289,2.7479091995221028,3.363380278482798
BERKELEY VALE,rest_nsw,36,2,3.360811667723529,-9.734513274336289,2.7479091995221028,0.8569080567844019
BERKELEY VALE,rest_nsw,36,3,-15.337423312883436,-9.734513274336289,2.7479091995221028,-1.5050407495738989
BERKELEY VALE,rest_nsw,36,4,16.666666666666675,-9.734513274336289,2.7479091995221028,-1.7318895836326713
BERKELEY VALE,rest_nsw,40,1,8.695652173913038,16.666666666666675,3.0718954248365904,-5.512808244060522
BERKELEY VALE,rest_nsw,40,2,0.5714285714285783,16.666666666666675,3.0718954248365904,2.4113225481894514
BERKELEY VALE,rest_nsw,40,3,-5.113636363636365,16.666666666666675,3.0718954248365904,-3.138272052823025
BERKELEY VALE,rest_nsw,40,4,3.65269461077844,16.666666666666675,3.0718954248365904,2.9683873408153287
BERKELEY VALE,rest_nsw,44,1,3.697284806470247,3.65269461077844,8.695652173913038,1.3245294102336136
BERKELEY VALE,rest_nsw,44,2,6.685236768802239,3.65269461077844,8.695652173913038,0.12909028285994345
BERKELEY VALE,rest_nsw,44,3,-3.112271540469969,3.65269461077844,8.695652173913038,-0.8813036842304878
BERKELEY VALE,rest_nsw,44,4,-0.8300097014120933,3.65269461077844,8.695652173913038,0.6263961947107299
BERMAGUI,rest_nsw,28,1,15.05791505791505,-4.074074074074074,-8.611599297012306,-5.898208301509031
BERMAGUI,rest_nsw,28,2,-4.697986577181212,-4.074074074074074,-8.611599297012306,2.8536738921042137
BERMAGUI,rest_nsw,28,3,-25.70422535211268,-4.074074074074074,-8.611599297012306,8.1987960877186
BERMAGUI,rest_nsw,28,4,87.67772511848342,-4.074074074074074,-8.611599297012306,-1.452977777811937
BERMAGUI,rest_nsw,32,1,9.84848484848484,87.67772511848342,15.05791505791505,-67.85030071377476
BERMAGUI,rest_nsw,32,2,-25.74712643678161,87.67772511848342,15.05791505791505,41.55449614480395
BERMAGUI,rest_nsw,32,3,0.1190476190476186,87.67772511848342,15.05791505791505,-40.363177253082675
BERMAGUI,rest_nsw,32,4,3.151010701545776,87.67772511848342,15.05791505791505,65.16873029108115
BERMAGUI,rest_nsw,36,1,-3.746397694524495,3.151010701545776,9.84848484848484,5.019354882299276
BERMAGUI,rest_nsw,36,2,-1.6024036054081092,3.151010701545776,9.84848484848484,-3.6433909075146684
BERMAGUI,rest_nsw,36,3,-13.994910941475824,3.151010701545776,9.84848484848484,0.0168304941781924
BERMAGUI,rest_nsw,36,4,-15.02958579881657,3.151010701545776,9.84848484848484,0.4453199215550478
BERMAGUI,rest_nsw,40,1,-37.74373259052924,-15.02958579881657,-3.746397694524495,6.565546772596473
BERMAGUI,rest_nsw,40,2,95.74944071588368,-15.02958579881657,-3.746397694524495,-0.06273967141344815
BERMAGUI,rest_nsw,40,3,-18.285714285714285,-15.02958579881657,-3.746397694524495,-1.4204289544007005
BERMAGUI,rest_nsw,40,4,26.573426573426584,-15.02958579881657,-3.746397694524495,-1.5269716860633236
BEROWRA,sydney,28,1,-7.954545454545459,1.818181818181808,21.359223300970864,5.526224058938498
BEROWRA,sydney,28,2,21.410934744268072,1.818181818181808,21.359223300970864,0.42977415857193335
BEROWRA,sydney,28,3,-18.361417780360256,1.818181818181808,21.359223300970864,4.837222608208204
BEROWRA,sydney,28,4,-3.558718861209964,1.818181818181808,21.359223300970864,0.4581009742705539
BEROWRA,sydney,32,1,1.918819188191878,-3.558718861209964,-7.954545454545459,0.1709851461813181
BEROWRA,sydney,32,2,7.349746560463433,-3.558718861209964,-7.954545454545459,1.5239095781017844
BEROWRA,sydney,32,3,-6.239460370994943,-3.558718861209964,-7.954545454545459,-1.4629007397215044
BEROWRA,sydney,32,4,16.474820143884884,-3.558718861209964,-7.954545454545459,-0.3556210108801312
BEROWRA,sydney,36,1,-8.264462809917351,16.474820143884884,1.918819188191878,-5.793346282384617
BEROWRA,sydney,36,2,-1.501501501501501,16.474820143884884,1.918819188191878,2.9932295894536534
BEROWRA,sydney,36,3,1.8292682926829285,16.474820143884884,1.918819188191878,-1.472043438715008
BEROWRA,sydney,36,4,1.5062213490504297,16.474820143884884,1.918819188191878,1.755347976915768
BEROWRA,sydney,40,1,7.741935483870965,1.5062213490504297,-8.264462809917351,-0.7016852859535022
BEROWRA,sydney,40,2,0.0,1.5062213490504297,-8.264462809917351,-0.08340017546382403
BEROWRA,sydney,40,3,1.7964071856287456,1.5062213490504297,-8.264462809917351,0.1266838458682189
BEROWRA,sydney,40,4,-5.588235294117649,1.5062213490504297,-8.264462809917351,0.11738427663493504
BEROWRA HEIGHTS,sydney,28,1,-3.934426229508192,4.2735042735042805,0.4184100418409997,-1.301562127616072
BEROWRA HEIGHTS,sydney,28,2,-6.484641638225252,4.2735042735042805,0.4184100418409997,-6.8587854515365665
BEROWRA HEIGHTS,sydney,28,3,-12.408759124087588,4.2735042735042805,0.4184100418409997,-1.3849992210279714
BEROWRA HEIGHTS,sydney,28,4,8.333333333333325,4.2735042735042805,0.4184100418409997,-2.068603584059962
BEROWRA HEIGHTS,sydney,32,1,1.538461538461533,8.333333333333325,-3.934426229508192,2.269102991733262
BEROWRA HEIGHTS,sydney,32,2,1.781060606060603,8.333333333333325,-3.934426229508192,0.5629192804958801
BEROWRA HEIGHTS,sydney,32,3,6.1212793354720185,8.333333333333325,-3.934426229508192,4.22008666305895
BEROWRA HEIGHTS,sydney,32,4,9.13554269682624,8.333333333333325,-3.934426229508192,-3.0588255560794892
BEROWRA HEIGHTS,sydney,36,1,-2.6028277634961405,9.13554269682624,1.538461538461533,0.39261927981268857
BEROWRA HEIGHTS,sydney,36,2,2.177499175189701,9.13554269682624,1.538461538461533,-1.1302297580877336
BEROWRA HEIGHTS,sydney,36,3,-3.1320632870519893,9.13554269682624,1.538461538461533,-0.8366292114335843
BEROWRA HEIGHTS,sydney,36,4,2.1666666666666723,9.13554269682624,1.538461538461533,-2.7938349836105516
BEROWRA HEIGHTS,sydney,40,1,-3.784665579119084,2.1666666666666723,-2.6028277634961405,0.15313295501853016
BEROWRA HEIGHTS,sydney,40,2,1.729399796541209,2.1666666666666723,-2.6028277634961405,-0.09483803745765972
BEROWRA HEIGHTS,sydney,40,3,13.33333333333333,2.1666666666666723,-2.6028277634961405,0.3711142093565518
BEROWRA HEIGHTS,sydney,40,4,-3.529411764705881,2.1666666666666723,-2.6028277634961405,-0.17180014657285014
BERRY,rest_nsw,28,1,-0.3759398496240629,9.465020576131678,-30.13100436681223,-2.8624489563200095
BERRY,rest_nsw,28,2,6.41509433962264,9.465020576131678,-30.13100436681223,0.5269636860584838
BERRY,rest_nsw,28,3,15.248226950354615,9.465020576131678,-30.13100436681223,2.4329546141763654
BERRY,rest_nsw,28,4,23.076923076923084,9.465020576131678,-30.13100436681223,0.6067056958756553
BERRY,rest_nsw,32,1,10.000000000000009,23.076923076923084,-0.3759398496240629,3.537906070510277
BERRY,rest_nsw,32,2,5.454545454545445,23.076923076923084,-0.3759398496240629,-0.9666997290505309
BERRY,rest_nsw,32,3,-15.517241379310342,23.076923076923084,-0.3759398496240629,2.83325269499881
BERRY,rest_nsw,32,4,-10.71428571428571,23.076923076923084,-0.3759398496240629,2.5010562245219483
BERRY,rest_nsw,36,1,18.666666666666675,-10.71428571428571,10.000000000000009,1.1292084929048543
BERRY,rest_nsw,36,2,-8.70786516853933,-10.71428571428571,10.000000000000009,0.27217957658679337
BERRY,rest_nsw,36,3,16.607773851590114,-10.71428571428571,10.000000000000009,-1.1441695108203551
BERRY,rest_nsw,36,4,-3.030303030303028,-10.71428571428571,10.000000000000009,-0.8672012331950142
BERRY,rest_nsw,40,1,19.062500000000004,-3.030303030303028,18.666666666666675,1.1691696876520339
BERRY,rest_nsw,40,2,2.8871391076115582,-3.030303030303028,18.666666666666675,-0.582579728037817
BERRY,rest_nsw,40,3,-23.469387755102044,-3.030303030303028,18.666666666666675,1.1117475115469606
BERRY,rest_nsw,40,4,10.000000000000009,-3.030303030303028,18.666666666666675,-0.2028529579469677
BEVERLY HILLS,sydney,28,1,22.010212308519208,-18.39912280701754,32.27513227513228,14.821813561516139
BEVERLY HILLS,sydney,28,2,3.96475770925111,-18.39912280701754,32.27513227513228,-16.726104958672476
BEVERLY HILLS,sydney,28,3,9.957627118644076,-18.39912280701754,32.27513227513228,18.67877295233527
BEVERLY HILLS,sydney,28,4,-3.2755298651252374,-18.39912280701754,32.27513227513228,-20.572174309283852
BEVERLY HILLS,sydney,32,1,10.55776892430278,-3.2755298651252374,22.010212308519208,7.617582709393651
BEVERLY HILLS,sydney,32,2,-10.630630630630634,-3.2755298651252374,22.010212308519208,-5.833627404938434
BEVERLY HILLS,sydney,32,3,33.06451612903225,-3.2755298651252374,22.010212308519208,6.417675956039474
BEVERLY HILLS,sydney,32,4,-22.78787878787879,-3.2755298651252374,22.010212308519208,-5.793256620302886
BEVERLY HILLS,sydney,36,1,-1.883830455259028,-22.78787878787879,10.55776892430278,20.399882984839355
BEVERLY HILLS,sydney,36,2,16.64000000000001,-22.78787878787879,10.55776892430278,-21.998095008679595
BEVERLY HILLS,sydney,36,3,2.8806584362139898,-22.78787878787879,10.55776892430278,24.30312823274572
BEVERLY HILLS,sydney,36,4,11.66666666666667,-22.78787878787879,10.55776892430278,-25.89607186050899
BEVERLY HILLS,sydney,40,1,-10.447761194029848,11.66666666666667,-1.883830455259028,-4.5881780894357505
BEVERLY HILLS,sydney,40,2,-1.933333333333332,11.66666666666667,-1.883830455259028,4.2058397731393375
BEVERLY HILLS,sydney,40,3,13.868116927260376,11.66666666666667,-1.883830455259028,-1.339478184255247
BEVERLY HILLS,sydney,40,4,-4.149253731343283,11.66666666666667,-1.883830455259028,2.051156878433965
BEVERLY HILLS,sydney,44,1,-5.169729056368732,-4.149253731343283,-10.447761194029848,1.0955801015656101
BEVERLY HILLS,sydney,44,2,-2.6272577996715896,-4.149253731343283,-10.447761194029848,-1.3386057603277608
BEVERLY HILLS,sydney,44,3,11.467116357504214,-4.149253731343283,-10.447761194029848,2.2207612960550565
BEVERLY HILLS,sydney,44,4,1.6641452344931862,-4.149253731343283,-10.447761194029848,-0.7462426378960793
BEXLEY,sydney,28,1,-2.488938053097345,1.8018018018018056,11.375000000000002,-3.0058493360126217
BEXLEY,sydney,28,2,6.069200226885996,1.8018018018018056,11.375000000000002,0.40306850707074887
BEXLEY,sydney,28,3,33.155080213903744,1.8018018018018056,11.375000000000002,-0.05040209838181346
BEXLEY,sydney,28,4,-19.67871485943775,1.8018018018018056,11.375000000000002,0.008542316463365228
BEXLEY,sydney,32,1,19.0,-19.67871485943775,-2.488938053097345,2.4198420624088546
BEXLEY,sydney,32,2,0.8403361344537785,-19.67871485943775,-2.488938053097345,-0.10622261739053991
BEXLEY,sydney,32,3,-8.333333333333337,-19.67871485943775,-2.488938053097345,1.1772508924187526
BEXLEY,sydney,32,4,-11.363636363636363,-19.67871485943775,-2.488938053097345,-0.680263274984592
BEXLEY,sydney,36,1,-6.666666666666665,-11.363636363636363,19.0,7.279673204338557
BEXLEY,sydney,36,2,4.395604395604402,-11.363636363636363,19.0,-1.0554452942947714
BEXLEY,sydney,36,3,3.157894736842115,-11.363636363636363,19.0,0.10142426264844442
BEXLEY,sydney,36,4,-13.265306122448983,-11.363636363636363,19.0,-0.0997241605569156
BEXLEY,sydney,40,1,29.676470588235304,-13.265306122448983,-6.666666666666665,6.249397672133959
BEXLEY,sydney,40,2,-2.92583352234067,-13.265306122448983,-6.666666666666665,-0.8725821212758017
BEXLEY,sydney,40,3,25.14018691588784,-13.265306122448983,-6.666666666666665,0.09464683695181754
BEXLEY,sydney,40,4,-2.9126213592233,-13.265306122448983,-6.666666666666665,0.06937309046395973
BEXLEY,sydney,44,1,9.615384615384626,-2.9126213592233,29.676470588235304,-3.5164137381501335
BEXLEY,sydney,44,2,-9.298245614035084,-2.9126213592233,29.676470588235304,0.4841212836275368
BEXLEY,sydney,44,3,5.841392649903288,-2.9126213592233,29.676470588235304,-1.3791335008976877
BEXLEY,sydney,44,4,2.3391812865497075,-2.9126213592233,29.676470588235304,0.16273853289596873
BILAMBIL HEIGHTS,rest_nsw,28,1,46.825396825396815,-50.78125,-8.103448275862068,42.53576091858475
BILAMBIL HEIGHTS,rest_nsw,28,2,78.37837837837837,-50.78125,-8.103448275862068,-29.58818662077257
BILAMBIL HEIGHTS,rest_nsw,28,3,7.272727272727275,-50.78125,-8.103448275862068,17.64963286457614
BILAMBIL HEIGHTS,rest_nsw,28,4,4.833333333333334,-50.78125,-8.103448275862068,-7.39965006926229
BILAMBIL HEIGHTS,rest_nsw,32,1,3.527256069628959,4.833333333333334,46.825396825396815,-33.35298502213783
BILAMBIL HEIGHTS,rest_nsw,32,2,3.071317022384168,4.833333333333334,46.825396825396815,-29.87232436004185
BILAMBIL HEIGHTS,rest_nsw,32,3,-20.2020202020202,4.833333333333334,46.825396825396815,-7.034493919096129
BILAMBIL HEIGHTS,rest_nsw,32,4,10.126582278481022,4.833333333333334,46.825396825396815,-0.19109112759557534
BILAMBIL HEIGHTS,rest_nsw,36,1,-2.183908045977012,10.126582278481022,3.527256069628959,7.224804647360536
BILAMBIL HEIGHTS,rest_nsw,36,2,17.215041128084607,10.126582278481022,3.527256069628959,-5.282610214101256
BILAMBIL HEIGHTS,rest_nsw,36,3,7.769423558897248,10.126582278481022,3.527256069628959,6.8722498250503685
BILAMBIL HEIGHTS,rest_nsw,36,4,-13.023255813953494,10.126582278481022,3.527256069628959,-3.673153423192151
BILAMBIL HEIGHTS,rest_nsw,40,1,6.68449197860963,-13.023255813953494,-2.183908045977012,7.5938707020494585
BILAMBIL HEIGHTS,rest_nsw,40,2,8.070175438596493,-13.023255813953494,-2.183908045977012,-7.9518131241877965
BILAMBIL HEIGHTS,rest_nsw,40,3,2.0408163265306145,-13.023255813953494,-2.183908045977012,1.4803271813644103
BILAMBIL HEIGHTS,rest_nsw,40,4,-5.681818181818176,-13.023255813953494,-2.183908045977012,0.5942625126523245
BILAMBIL HEIGHTS,rest_nsw,44,1,7.951807228915664,-5.681818181818176,6.68449197860963,2.856352590920653
BILAMBIL HEIGHTS,rest_nsw,44,2,-1.7857142857142905,-5.681818181818176,6.68449197860963,-3.881807255261027
BILAMBIL HEIGHTS,rest_nsw,44,3,15.909090909090915,-5.681818181818176,6.68449197860963,1.386152518682917
BILAMBIL HEIGHTS,rest_nsw,44,4,-6.666666666666665,-5.681818181818176,6.68449197860963,-0.22308619451398726
BILGOLA PLATEAU,sydney,28,1,41.12328767123288,-11.353711790393016,7.93650793650793,1.2133961763602776
BILGOLA PLATEAU,sydney,28,2,5.305651672433687,-11.353711790393016,7.93650793650793,-1.6572047094622744
BILGOLA PLATEAU,sydney,28,3,0.4166666666666652,-11.353711790393016,7.93650793650793,0.41884910030322253
BILGOLA PLATEAU,sydney,28,4,7.987551867219911,-11.353711790393016,7.93650793650793,0.6232599594026365
BILGOLA PLATEAU,sydney,32,1,-11.623439000960612,7.987551867219911,41.12328767123288,2.5709369729186333
BILGOLA PLATEAU,sydney,32,2,8.15217391304348,7.987551867219911,41.12328767123288,1.2189901703170922
BILGOLA PLATEAU,sydney,32,3,-8.5427135678392,7.987551867219911,41.12328767123288,-0.1236799692704467
BILGOLA PLATEAU,sydney,32,4,8.65306122448979,7.987551867219911,41.12328767123288,0.9671351433827438
BIRCHGROVE,sydney,28,1,15.208747514910549,-16.166666666666664,-0.4639175257731942,0.673752412579685
BIRCHGROVE,sydney,28,2,-13.718723037100943,-16.166666666666664,-0.4639175257731942,3.560439150349673
BIRCHGROVE,sydney,28,3,-20.399999999999995,-16.166666666666664,-0.4639175257731942,-0.5114169627382016
BIRCHGROVE,sydney,28,4,50.75376884422111,-16.166666666666664,-0.4639175257731942,-0.8124797588335088
BIRCHGROVE,sydney,32,1,-26.583333333333336,50.75376884422111,15.208747514910549,-7.860838233052784
BIRCHGROVE,sydney,32,2,13.62088535754824,50.75376884422111,15.208747514910549,1.3493463570861692
BIRCHGROVE,sydney,32,3,-16.211293260473592,50.75376884422111,15.208747514910549,0.5065746034857591
BIRCHGROVE,sydney,32,4,-8.478260869565213,50.75376884422111,15.208747514910549,-1.5365802542463203
BIRCHGROVE,sydney,36,1,-41.99077125906394,-8.478260869565213,-26.583333333333336,2.517870619860677
BIRCHGROVE,sydney,36,2,9.090909090909085,-8.478260869565213,-26.583333333333336,-0.7817033277624088
BIRCHGROVE,sydney,36,3,-5.000000000000004,-8.478260869565213,-26.583333333333336,0.6674505638534916
BIRCHGROVE,sydney,36,4,-6.798245614035093,-8.478260869565213,-26.583333333333336,0.31803192339826636
BIRMINGHAM GARDENS,rest_nsw,28,1,-6.230020600980324,5.052238805970144,16.59192825112108,0.36697322234467117
BIRMINGHAM GARDENS,rest_nsw,28,2,12.12121212121211,5.052238805970144,16.59192825112108,1.2260095819296484
BIRMINGHAM GARDENS,rest_nsw,28,3,-5.405405405405405,5.052238805970144,16.59192825112108,0.023416975980904316
BIRMINGHAM GARDENS,rest_nsw,28,4,13.178294573643411,5.052238805970144,16.59192825112108,0.5493374356802156
BIRMINGHAM GARDENS,rest_nsw,32,1,-11.64383561643836,13.178294573643411,-6.230020600980324,-6.285254570994887
BIRMINGHAM GARDENS,rest_nsw,32,2,-2.3255813953488413,13.178294573643411,-6.230020600980324,5.237835537249281
BIRMINGHAM GARDENS,rest_nsw,32,3,10.71428571428572,13.178294573643411,-6.230020600980324,-3.2424564725393017
BIRMINGHAM GARDENS,rest_nsw,32,4,-3.2258064516129004,13.178294573643411,-6.230020600980324,3.3470918141538566
BIRMINGHAM GARDENS,rest_nsw,36,1,6.575144508670516,-3.2258064516129004,-11.64383561643836,1.2862790523331982
BIRMINGHAM GARDENS,rest_nsw,36,2,-1.3559322033898311,-3.2258064516129004,-11.64383561643836,-1.6112008623020337
BIRMINGHAM GARDENS,rest_nsw,36,3,-5.498281786941583,-3.2258064516129004,-11.64383561643836,1.8473222004370966
BIRMINGHAM GARDENS,rest_nsw,36,4,23.33333333333334,-3.2258064516129004,-11.64383561643836,-0.7586532512380663
BLACKALLS PARK,rest_nsw,28,1,7.499999999999996,-0.0416493127863404,-0.2733494363929112,-0.6112802232709472
BLACKALLS PARK,rest_nsw,28,2,1.5503875968992276,-0.0416493127863404,-0.2733494363929112,-0.9541373509239351
BLACKALLS PARK,rest_nsw,28,3,-0.7633587786259555,-0.0416493127863404,-0.2733494363929112,4.443510370371828
BLACKALLS PARK,rest_nsw,28,4,2.6923076923076827,-0.0416493127863404,-0.2733494363929112,0.027035420711961546
BLACKALLS PARK,rest_nsw,32,1,-4.119850187265916,2.6923076923076827,7.499999999999996,-0.9121552847695824
BLACKALLS PARK,rest_nsw,32,2,-4.6875,2.6923076923076827,7.499999999999996,-0.10291834013837334
BLACKALLS PARK,rest_nsw,32,3,-12.704918032786882,2.6923076923076827,7.499999999999996,0.05987050124649796
BLACKALLS PARK,rest_nsw,32,4,37.5586854460094,2.6923076923076827,7.499999999999996,-0.26333588003487146
BLACKALLS PARK,rest_nsw,36,1,-2.3890784982935176,37.5586854460094,-4.119850187265916,-8.789994767942618
BLACKALLS PARK,rest_nsw,36,2,1.3986013986013957,37.5586854460094,-4.119850187265916,3.391463832719896
BLACKALLS PARK,rest_nsw,36,3,-5.517241379310345,37.5586854460094,-4.119850187265916,0.4618116294569237
BLACKALLS PARK,rest_nsw,36,4,4.379562043795615,37.5586854460094,-4.119850187265916,-3.752946712543312
BLACKBUTT,rest_nsw,28,1,2.7926322043969165,11.363636363636353,2.639296187683282,-6.455352373235355
BLACKBUTT,rest_nsw,28,2,-19.411924857065067,11.363636363636353,2.639296187683282,-3.553012283640436
BLACKBUTT,rest_nsw,28,3,-3.734939759036149,11.363636363636353,2.639296187683282,-3.623490863730295
BLACKBUTT,rest_nsw,28,4,9.042553191489366,11.363636363636353,2.639296187683282,-2.7449989662378065
BLACKHEATH,sydney,28,1,1.2145748987854257,2.4046434494195745,-9.976433621366851,-1.3372358222617364
BLACKHEATH,sydney,28,2,21.2,2.4046434494195745,-9.976433621366851,0.6216290009187514
BLACKHEATH,sydney,28,3,5.940594059405946,2.4046434494195745,-9.976433621366851,-0.1716738225402806
BLACKHEATH,sydney,28,4,0.0,2.4046434494195745,-9.976433621366851,0.15268087058699342
BLACKHEATH,sydney,32,1,10.280373831775693,0.0,1.2145748987854257,-0.02293121499226479
BLACKHEATH,sydney,32,2,11.864406779661008,0.0,1.2145748987854257,-1.3406925131631982
BLACKHEATH,sydney,32,3,-12.12121212121212,0.0,1.2145748987854257,-0.3646854570672314
BLACKHEATH,sydney,32,4,1.1494252873563315,0.0,1.2145748987854257,-0.002024595662730811
BLACKHEATH,sydney,36,1,-2.840909090909094,1.1494252873563315,10.280373831775693,0.5421831526953929
BLACKHEATH,sydney,36,2,-1.7543859649122862,1.1494252873563315,10.280373831775693,1.110919269976508
BLACKHEATH,sydney,36,3,-10.119047619047617,1.1494252873563315,10.280373831775693,-1.0659464545826458
BLACKHEATH,sydney,36,4,2.649006622516548,1.1494252873563315,10.280373831775693,0.10537366553819834
BLACKHEATH,sydney,40,1,0.3225806451612856,2.649006622516548,-2.840909090909094,-0.9378382121268307
BLACKHEATH,sydney,40,2,1.9935691318327955,2.649006622516548,-2.840909090909094,0.0689655299845342
BLACKHEATH,sydney,40,3,10.340479192938211,2.649006622516548,-2.840909090909094,-0.8534393571073637
BLACKHEATH,sydney,40,4,-1.7142857142857126,2.649006622516548,-2.840909090909094,0.22503709886940007
BLACKHEATH,sydney,44,1,-4.360465116279066,-1.7142857142857126,0.3225806451612856,0.5481061482232416
BLACKHEATH,sydney,44,2,-0.911854103343468,-1.7142857142857126,0.3225806451612856,-0.12031437393328892
BLACKHEATH,sydney,44,3,8.895705521472387,-1.7142857142857126,0.3225806451612856,0.2374388775120309
BLACKHEATH,sydney,44,4,2.5352112676056304,-1.7142857142857126,0.3225806451612856,-0.04503887853454684
BLACKTOWN,sydney,28,1,1.7133956386292892,0.3125000000000044,-3.565640194489461,-0.6066969675535336
BLACKTOWN,sydney,28,2,8.72894333843799,0.3125000000000044,-3.565640194489461,-0.5623097813962001
BLACKTOWN,sydney,28,3,7.042253521126751,0.3125000000000044,-3.565640194489461,-0.6655684481229067
BLACKTOWN,sydney,28,4,1.7763157894736814,0.3125000000000044,-3.565640194489461,-0.2536611158772379
BLACKTOWN,sydney,32,1,2.521008403361336,1.7763157894736814,1.7133956386292892,-3.0536598458416555
BLACKTOWN,sydney,32,2,1.5132408575031508,1.7763157894736814,1.7133956386292892,-2.60178085572424
BLACKTOWN,sydney,32,3,-6.70807453416149,1.7763157894736814,1.7133956386292892,-2.0724152066863675
BLACKTOWN,sydney,32,4,-0.1331557922769621,1.7763157894736814,1.7133956386292892,-1.559541905314791
BLACKTOWN,sydney,36,1,-24.0,-0.1331557922769621,2.521008403361336,-1.50051117932662
BLACKTOWN,sydney,36,2,18.85964912280702,-0.1331557922769621,2.521008403361336,-1.24384644707349
BLACKTOWN,sydney,36,3,7.306273062730617,-0.1331557922769621,2.521008403361336,-0.919446348054626
BLACKTOWN,sydney,36,4,-3.0261348005502064,-0.1331557922769621,2.521008403361336,-0.8491620756499977
BLACKTOWN,sydney,40,1,13.546099290780145,-3.0261348005502064,-24.0,-0.38147375035804915
BLACKTOWN,sydney,40,2,4.559650218613376,-3.0261348005502064,-24.0,-1.726529249052788
BLACKTOWN,sydney,40,3,-3.1063321385902065,-3.0261348005502064,-24.0,-0.9490450042692089
BLACKTOWN,sydney,40,4,-16.152897657213316,-3.0261348005502064,-24.0,-0.3162028917120332
BLACKTOWN,sydney,44,1,25.147058823529413,-16.152897657213316,13.546099290780145,-0.11782287288831625
BLACKTOWN,sydney,44,2,9.283196239717984,-16.152897657213316,13.546099290780145,0.1857725969155806
BLACKTOWN,sydney,44,3,-3.2258064516129004,-16.152897657213316,13.546099290780145,0.48693317974041106
BLACKTOWN,sydney,44,4,0.0,-16.152897657213316,13.546099290780145,1.1561278805103388
BLACKTOWN,sydney,48,1,3.493777777777773,0.0,25.147058823529413,-1.956961276080012
BLACKTOWN,sydney,48,2,8.433786679607147,0.0,25.147058823529413,-0.9509310543941478
BLACKTOWN,sydney,48,3,-40.5940594059406,0.0,25.147058823529413,-0.34398765429714767
BLACKTOWN,sydney,48,4,50.0,0.0,25.147058823529413,-0.21235936671268013
BLAKEHURST,sydney,28,1,-4.054054054054057,-8.923076923076923,-55.115126785193816,-8.995593702426481
BLAKEHURST,sydney,28,2,3.69718309859155,-8.923076923076923,-55.115126785193816,16.578732563008998
BLAKEHURST,sydney,28,3,36.8421052631579,-8.923076923076923,-55.115126785193816,1.6266281341071849
BLAKEHURST,sydney,28,4,1.985111662531014,-8.923076923076923,-55.115126785193816,-1.592437755909703
BLAKEHURST,sydney,32,1,24.817518248175176,1.985111662531014,-4.054054054054057,-6.878667622071877
BLAKEHURST,sydney,32,2,-14.230019493177393,1.985111662531014,-4.054054054054057,1.5983691765210464
BLAKEHURST,sydney,32,3,-7.704545454545453,1.985111662531014,-4.054054054054057,7.672083251436233
BLAKEHURST,sydney,32,4,16.72001969958139,1.985111662531014,-4.054054054054057,0.43441576297393447
BLAKEHURST,sydney,36,1,-12.320675105485234,16.72001969958139,24.817518248175176,-0.9198537487384812
BLAKEHURST,sydney,36,2,-16.145332050048122,16.72001969958139,24.817518248175176,-1.6338266602492564
BLAKEHURST,sydney,36,3,37.733142037302734,16.72001969958139,24.817518248175176,-1.4049368282628152
BLAKEHURST,sydney,36,4,-16.666666666666664,16.72001969958139,24.817518248175176,2.822666865159692
BLAKEHURST,sydney,40,1,-4.500000000000004,-16.666666666666664,-12.320675105485234,2.351076133268637
BLAKEHURST,sydney,40,2,17.40837696335078,-16.666666666666664,-12.320675105485234,-2.766258428098031
BLAKEHURST,sydney,40,3,-8.584169453734669,-16.666666666666664,-12.320675105485234,5.1431704215459115
